screen_name,date_range,total_page,current_page,keyword,mid,uid,p_text,reposts_count,comments_count,attitudes_count
南诏江夏2012,2021-07-24:2021-07-25,50,22,双减政策,4662906123452603,3083524843,#东方财富#“双减”政策影响几何？多家A股上市公司回应O“双减”政策影响几何？多家A股上市公司回应来自@东方财富网,0,0,0
勤劳的农夫TB,2021-07-24:2021-07-25,50,22,双减政策,4662905960927559,1293592040,【豆神教育：“双减”政策将对公司营业收入、利润产生重大不利影响】豆神教育公告，本次“双减”政策对学科培训机构性质、办学许可证、从业教师、教师资格证、培训时间、培训内容、培训形式、培训场地、培训价格、营销方式、融资方式等方面进行了严格的限制和规范，考虑到公司现有大语文学习服务业务收入占公司营业收入比例逐年增高，“双减”政策将对公司营业收入、利润产生重大不利影响。公司将认真分析研究“双减”政策，做好与监管机构以及政府部门的有效沟通和反馈，根据政策要求积极自查及整改。 收起d,0,0,0
独lml,2021-07-24:2021-07-25,50,22,双减政策,4662905734170577,6607398488,"关于双减政策的落地
周末，暑假寒假不允许课外培优
这无疑催生出更加暴利的课后一对一
何尝不是一种逼死家长的节奏
私立初中家长挤破头要进一年学费6万(比我上大学还要贵)
何况这还只是一个初中
我唯一感到庆幸的是我已经毕业了
但同时焦虑不安未来",0,0,1
个股资讯,2021-07-24:2021-07-25,50,22,双减政策,4662905201755575,6456772530,科德教育 sz300192 科德教育：“双减政策”对公司整体经营业绩影响较小，点击链接查看更多->O科德教育：“双减政策”对公司整体经营业绩影响较小,0,0,0
科斯伍德sz300192,2021-07-24:2021-07-25,50,22,双减政策,4662905196254673,6502069927,科德教育 sz300192 科德教育：K12课外培训业务占比小 “双减政策”对公司业绩影响较小，点击链接查看更多->O科德教育：K12课外培训业务占比小 “双减政策”对公司业绩影响较小,0,0,0
勤上股份sz002638,2021-07-24:2021-07-25,50,22,双减政策,4662905141728574,6502046796,勤上股份 sz002638 勤上股份：“双减政策”将对全资子公司龙文教育的业务产生重大影响，点击链接查看更多->O勤上股份：“双减政策”将对全资子公司龙文教育的业务产生重大影响,1,0,1
勤上股份sz002638,2021-07-24:2021-07-25,50,22,双减政策,4662902818082952,6502046796,【公告】勤上股份 sz002638 勤上股份：关于“双减政策”对全资子公司龙文教育重大影响的风险提示公告 点击查看 O网页链接,1,0,0
证券时报,2021-07-24:2021-07-25,50,23,双减政策,4662902764606712,1664176597,"【豆神教育：“双减”政策将对营收、利润产生重大不利影响】
豆神教育(300010)7月25日晚回应#双减政策#影响：考虑到公司现有大语文学习服务业务收入占公司营业收入比例逐年增高，“双减”政策将对公司营业收入、利润产生重大不利影响。",1,17,6
科斯伍德sz300192,2021-07-24:2021-07-25,50,23,双减政策,4662902684650021,6502069927,科德教育 sz300192 科德教育：K12课外培训业务占比小 “双减政策”对公司业绩影响较小，点击链接查看更多->O科德教育：K12课外培训业务占比小 “双减政策”对公司业绩影响较小,1,0,0
立思辰sz300010,2021-07-24:2021-07-25,50,23,双减政策,4662902660008277,6502068607,*ST豆神 sz300010 豆神教育：“双减”政策将对公司营业收入、利润产生重大不利影响，点击链接查看更多->O豆神教育：“双减”政策将对公司营业收入、利润产生重大不利影响,1,0,0
华媒控股sz000607,2021-07-24:2021-07-25,50,23,双减政策,4662902507706573,6501100599,华媒控股 sz000607 华媒控股：“双减”政策不会对经营情况产生重大影响，点击链接查看更多->O华媒控股：“双减”政策不会对经营情况产生重大影响,1,0,0
个股资讯,2021-07-24:2021-07-25,50,23,双减政策,4662902436665751,6456772530,职业教育 CECO 科德教育：K12课外培训业务占比小 “双减政策”对公司业绩影响较小，点击链接查看更多->O科德教育：K12课外培训业务占比小 “双减政策”对公司业绩影响较小,0,0,0
金十数据,2021-07-24:2021-07-25,50,23,双减政策,4662902390786613,2622472937,科德教育：K12课外培训业务占比小，“双减政策”对公司业绩影响较小。#双减政策##科德教育#,1,0,0
金十数据,2021-07-24:2021-07-25,50,24,双减政策,4662902105577131,2622472937,【学大教育回应“双减政策”影响：K12教育培训业务预计受影响】金十数据7月25日讯，学大教育7月25日晚回应“双减政策”影响，公司主营的K12（包括义务教育阶段以及普通高中阶段）教育培训业务预计将受到影响，其中义务教育阶段的学科培训业务预计受到影响可能较大。#双减政策##学大教育#,1,0,0
金十数据,2021-07-24:2021-07-25,50,24,双减政策,4662901862304226,2622472937,华媒控股回应“双减政策”影响，公司及子公司未经营学科类培训业务，“双减”意见不会对公司的经营情况和财务状况产生重大影响。#双减政策##华媒控股#,1,0,0
乐活in丹阳,2021-07-24:2021-07-25,50,24,双减政策,4662901779202451,2711872800,发布了头条文章：《重磅！这类机构一律不得上市融资，教育“双减”政策落地》 O重磅！这类机构一律不得上市融资，教育“双减”政策落地,0,0,1
金十数据,2021-07-24:2021-07-25,50,24,双减政策,4662901632142476,2622472937,豆神教育：“双减”政策将对公司营业收入、利润产生重大不利影响。#豆神教育##双减政策#,1,0,0
财联社APP,2021-07-24:2021-07-25,50,24,双减政策,4662901347188917,2868676035,【豆神教育：“双减”政策将对公司营业收入、利润产生重大不利影响】财联社7月25日讯，豆神教育回应“双减政策”影响，考虑到公司现有大语文学习服务业务收入占公司营业收入比例逐年增高，“双减”政策将对公司营业收入、利润产生重大不利影响。,8,20,34
董事会杂志,2021-07-24:2021-07-25,50,24,双减政策,4662900960265190,1668695325,【豆神教育：“双减”政策将对公司营业收入、利润产生重大不利影响】 豆神教育公告，本次“双减”政策对学科培训机构性质、办学许可证、从业教师、教师资格证、培训时间、培训内容、培训形式、培训场地、培训价格、营销方式、融资方式等方面进行了严格的限制和规范，考虑到公司现有大语文学习服务业务收入占公司营业收入比例逐年增高，“双减”政策将对公司营业收入、利润产生重大不利影响。公司将认真分析研究“双减”政策，做好与监管机构以及政府部门的有效沟通和反馈，根据政策要求积极自查及整改。 收起d,1,0,1
微博财经7X24小时,2021-07-24:2021-07-25,50,25,双减政策,4662900783845621,6788499283,*ST豆神 sz300010【豆神教育：“双减”政策将对公司营业收入、利润产生重大不利影响】 豆神教育公告，本次“双减”政策对学科培训机构性质、办学许可证、从业教师、教师资格证、培训时间、培训内容、培训形式、培训场地、培训价格、营销方式、融资方式等方面进行了严格的限制和规范，考虑到公司现有大语文学习服务业务收入占公司营业收入比例逐年增高，“双减”政策将对公司营业收入、利润产生重大不利影响。公司将认真分析研究“双减”政策，做好与监管机构以及政府部门的有效沟通和反馈，根据政策要求积极自查及整改。 O网页链接 收起d,0,0,0
证券时报,2021-07-24:2021-07-25,50,25,双减政策,4662900734823332,1664176597,"#教培双减新政落地# 【勤上股份回应#双减政策#影响：龙文教育面临重大政策风险】
勤上股份(002638)7月25日晚回应“双减政策”影响，龙文教育面临重大政策风险，龙文教育将严格遵守政策相关要求，依法合规开展业务。龙文教育是当前公司的主营业务收入和利润来源之一，作为现有学科类培训机构，“非营利性机构”的定位和可能的限价措施都将对龙文教育的盈利能力产生重大不利影响。截至2021年6月30日，因并购龙文教育形成的商誉余额4.43亿元，受此影响未来存在部分或全额减值的可能性。 收起d",1,0,4
24小时财经播报,2021-07-24:2021-07-25,50,25,双减政策,4662900709134721,6679154178,"【豆神教育：“双减”政策将对公司营业收入、利润产生重大不利影响】 豆神教育公告，本次“双减”政策对学科培训机构性质、办学许可证、从业教师、教师资格证、培训时间、培训内容、培训形式、培训场地、培训价格、营销方式、融资方式等方面进行了严格的限制和规范，考虑到公司现有大语文学习服务业务收入占公司营业收入比例逐年增高，“双减”政策将对公司营业收入、利润产生重大不利影响。公司将认真分析研究“双减”政策，做好与监管机构以及政府部门的有效沟通和反馈，根据政策要求积极自查及整改。
#朱婷状态#。 收起d",0,0,0
证券时报,2021-07-24:2021-07-25,50,25,双减政策,4662900520125646,1664176597,"#教培双减新政落地# 【学大教育回应#双减政策#影响：K12教育培训业务预计受影响】
学大教育(000526)7月25日晚回应“双减政策”影响，公司主营的K12（包括义务教育阶段以及普通高中阶段）教育培训业务预计将受到影响，其中义务教育阶段的学科培训业务预计受到影响可能较大。公司教育培训业务营业收入占比近99%，其中，高中阶段营业收入占教育培训业务收入约60%，义务教育阶段营业收入占教育培训业务收入约40%。 收起d",2,0,7
学途官方微博,2021-07-24:2021-07-25,50,25,双减政策,4662900465863919,3223253460,#精英少年##学途研学#教育观察：《“双减”意见》21.完善家校社协同机制。进一步明晰家校育人责任，密切家校沟通，创新协同方式，推进协同育人共同体建设。教育部门要会同妇联等部门，办好家长学校或网上家庭教育指导平台，推动社区家庭教育指导中心、服务站点建设，引导家长树立科学育儿观念，理性确定孩子成长预期，努力形成减负共识。#O全文：关于进一步减轻义务教育阶段学生作业负担和校外培训负担的意见 收起d,0,0,0
学途官方微博,2021-07-24:2021-07-25,50,25,双减政策,4662900079725799,3223253460,#精英少年##学途研学#教育观察：《“双减”意见》21.完善家校社协同机制。进一步明晰家校育人责任，密切家校沟通，创新协同方式，推进协同育人共同体建设。教育部门要会同妇联等部门，办好家长学校或网上家庭教育指导平台，推动社区家庭教育指导中心、服务站点建设，引导家长树立科学育儿观念，理性确定孩子成长预期，努力形成减负共识。#O全文：关于进一步减轻义务教育阶段学生作业负担和校外培训负担的意见 收起d,0,0,0
董事会杂志,2021-07-24:2021-07-25,50,25,双减政策,4662900025464875,1668695325,【学大教育回应“双减政策”影响：K12教育培训业务预计受影响】学大教育7月25日晚回应“双减政策”影响，公司主营的K12（包括义务教育阶段以及普通高中阶段）教育培训业务预计将受到影响，其中义务教育阶段的学科培训业务预计受到影响可能较大。公司教育培训业务营业收入占比近99%，其中，高中阶段营业收入占教育培训业务收入约60%，义务教育阶段营业收入占教育培训业务收入约40%。 收起d,1,0,0
华媒控股sz000607,2021-07-24:2021-07-25,50,25,双减政策,4662900003968379,6501100599,华媒控股 sz000607 华媒控股：“双减”政策不会对经营情况产生重大影响，点击链接查看更多->O华媒控股：“双减”政策不会对经营情况产生重大影响,1,0,0
ST紫学sz000526,2021-07-24:2021-07-25,50,25,双减政策,4662899991385228,6501692189,学大教育 sz000526 学大教育回应“双减政策”影响：K12教育培训业务预计受影响，点击链接查看更多->O学大教育回应“双减政策”影响：K12教育培训业务预计受影响,1,0,0
卧龙财经新时代,2021-07-24:2021-07-25,50,26,双减政策,4662899953372480,6449961101,"学大教育回应“双减政策”影响：K12教育培训业务预计受影响

财联社7月25日讯，学大教育回应“双减政策”影响，公司主营的K12（包括义务教育阶段以及普通高中阶段）教育培训业务预计将受到影响，其中义务教育阶段的学科培训业务预计受到影响可能较大。公司教育培训业务营业收入占比近99%，其中，高中阶段营业收入占教育培训业务收入约60%，义务教育阶段营占教育培训业务收入约40%。 收起d",0,2,1
微博财经7X24小时,2021-07-24:2021-07-25,50,26,双减政策,4662899777210892,6788499283,华媒控股 sz000607【华媒控股：“双减”政策不会对经营情况产生重大影响】华媒控股7月25日晚回应“双减政策”影响：公司及子公司未经营学科类培训业务，“双减”意见不会对公司的经营情况和财务状况产生重大影响。 O网页链接,0,0,0
微博财经7X24小时,2021-07-24:2021-07-25,50,26,双减政策,4662899274941463,6788499283,学大教育 sz000526【学大教育回应“双减政策”影响：K12教育培训业务预计受影响】学大教育7月25日晚回应“双减政策”影响，公司主营的K12（包括义务教育阶段以及普通高中阶段）教育培训业务预计将受到影响，其中义务教育阶段的学科培训业务预计受到影响可能较大。公司教育培训业务营业收入占比近99%，其中，高中阶段营业收入占教育培训业务收入约60%，义务教育阶段营业收入占教育培训业务收入约40%。 O网页链接 收起d,0,0,0
24小时财经播报,2021-07-24:2021-07-25,50,26,双减政策,4662899198397307,6679154178,"【学大教育回应“双减政策”影响：K12教育培训业务预计受影响】学大教育7月25日晚回应“双减政策”影响，公司主营的K12（包括义务教育阶段以及普通高中阶段）教育培训业务预计将受到影响，其中义务教育阶段的学科培训业务预计受到影响可能较大。公司教育培训业务营业收入占比近99%，其中，高中阶段营业收入占教育培训业务收入约60%，义务教育阶段营业收入占教育培训业务收入约40%。
#杨国福麻辣烫致歉#。 收起d",0,0,0
人民政协网,2021-07-24:2021-07-25,50,26,双减政策,4662898409871644,7615661091,"【中国民办教育协会倡议：校外培训机构要深刻认识“双减”重大意义，坚决拥护中央决策部署】人民政协网北京7月25日电（记者 贺春兰）24日，各大媒体刊发了中共中央办公厅、国务院办公厅《关于进一步减轻义务教育阶段学生作业负担和校外培训负担的意见》（简称《意见》）。为响应中央意见精神，推动校外培训机构落实中央决定、推动行业规范发展，24日当天，中国民办教育协会率有关校外培训机构通过协会官方公微号向全国校外培训机构联合发出倡议。倡议指出，全体校外培训机构要深刻认识“双减”重大意义，坚决拥护中央决策部署。坚持社会主义办学方向，全面贯彻党的教育方针。落实立德树人根本任务，服务中小学生全面发展。正确认识校外培训定位，加快转型成为有益补充。坚持证照齐全合法经营，健全规章制度提升水平。遵守价格管理确保质量，充分体现公益普惠属性。杜绝违法违规培训行为，切实维护群众合法利益。

记者从中国民办教育协会获悉，这份倡议书发出后，全国各大校外培训机构迅速响应，一百多家大型校外培训机构第一时间参加联署，各地民办教育协会组织地方校外培训机构联署也在进行中。

据中国民办教育协会会长刘林介绍，协会还第一时间组织了部分校外培训机构对中央“双减”文件精神进行了学习，多位在全国颇有影响的一批校外培训机构领军人表示拥护中央决定，以实际行动带头把中央“双减”要求落到实处。

中国民办教育协会副会长、新东方创始人俞敏洪表示：新东方教育科技集团坚决拥护中央决策部署，深刻学习领会“双减”文件内容，全面贯彻党的教育方针，落实立德树人根本任务。在今后工作中，新东方将严格贯彻执行相关规定与要求，坚守教育本质和育人初心，遵循教育规律和青少年成长发展规律，依法合规经营，不断提升教育质量和服务水平，促进学生全面发展，满足社会多样化教育需求，做好学校教育的有益补充，积极承担社会责任，服务国家发展大局，不断为培养德智体美劳全面发展的社会主义建设者和接班人贡献力量。

好未来集团创始人兼CEO张邦鑫表示：作为科技教育企业，好未来坚决拥护中央政策部署，坚守教育本质，严格贯彻执行相关规定与要求，依法合规经营。今后，好未来将继续坚持全面贯彻党的教育方针，落实立德树人根本任务，不断提升教育科技创新水平和教育教学质量，服从国家发展大局，努力为培养德智体美劳全面发展的社会主义事业建设者和接班人贡献一份力量。

作业帮创始人侯建彬表示：作业帮坚决拥护中央决策部署，这是国家发展高质量高水平教育、推动教育普惠、减轻学生和家长负担的重要举措。我们严格按照要求全面规范培训行为，压实主体责任。在全面贯彻党的教育方针指引下，作业帮将持续发挥科技助力教育的优势，加快转型成为学校教育的有益补充，为建设社会主义教育强国贡献力量。

高途创始人陈向东表示：作为在线教育机构，高途坚决拥护“双减”工作，全面贯彻党的教育方针，做好社会主义教育的有益补充，并将加大职业教育的投入力度。

高思教育创始人须佶成表示：在党的统一领导下，校内校外步调更加一致，培训行业定位更加清晰，将能够更好地承担起共育祖国未来的重任。高思教育坚决拥护党中央的决策部署，深刻认识“双减”文件的重大意义，全面贯彻党的教育方针。高思教育将秉承“让每个孩子爱上学习，收获成长”的教育初心，用实际行动坚持教育公益属性，保证教育质量，合法合规开展培训业务。

洋葱学园首席执行官杨临风表示：坚决拥护“双减”政策，以学生为本。洋葱学院始于用资源帮助农村学校的公益行动，一定不忘初心，坚持普惠，支持学校提升教育教学质量，用行动促进优质教育公平发展。 精锐教育创始人兼CEO张熙表示：精锐教育将全面贯彻党的教育方针，严格落实立德树人根本任务，成为学校教育的有益补充；深刻领会“双减”文件精神，严格落实文件要求；坚决依法合规经营，规范培训服务行为；积极履行社会公益，自觉承担社会责任，坚决维护国家发展大局。

中国民办教育协会顾问、培训教育专业委员会理事长叶齐炼表示：坚决拥护党中央、国务院的决策部署，贯彻执行“双减”文件精神，坚守教育的公益性，全面贯彻落实党的教育方针，落实立德树人根本任务，协会和专业委员会将积极为培训教育机构转型、稳定、发展服好务，为学生全面发展，满足社会多样化教育需求，促进民办教育的健康发展做出应有的贡献。

业界指出，全国校外培训机构俨然决心以行业自律开启未来发展新时代。 收起d",1,1,0
勤上股份sz002638,2021-07-24:2021-07-25,50,27,双减政策,4662897642836018,6502046796,勤上股份 sz002638 勤上股份回应“双减政策”影响：龙文教育面临重大政策风险，点击链接查看更多->O勤上股份回应“双减政策”影响：龙文教育面临重大政策风险,1,0,0
董事会杂志,2021-07-24:2021-07-25,50,27,双减政策,4662897504688549,1668695325,【勤上股份回应“双减政策”影响：龙文教育面临重大政策风险】勤上股份回应“双减政策”影响，龙文教育面临重大政策风险，龙文教育将严格遵守政策相关要求，依法合规开展业务。龙文教育是当前公司的主营业务收入和利润来源之一，作为现有学科类培训机构，“非营利性机构”的定位和可能的限价措施都将对龙文教育的盈利能力产生重大不利影响。截至2021年6月30日，因并购龙文教育形成的商誉余额4.43亿元，受此影响未来存在部分或全额减值的可能性。 收起d,1,0,0
苍龙飞天79,2021-07-24:2021-07-25,50,27,双减政策,4662897110682614,3176105483,"【秦安战略】中央最严“双减”令：向义务教育阶段加重学生负担的行为说“不”
一直以来，党中央都牵挂着孩子们的义务教育。一个国家的兴衰关键在教育，而育人又是一个漫长的入心的工作。这是一项从心开始的伟大事业。由于近年来，一部分社会人员盯上了教育行业，企图从学生身上赢得利益，把学生当成了赚钱的筹码。一时间各类校外培训机构、各类私立中小学，如雨后春笋般疯长。
让孩子必须赢在人生的起跑线上的呼声一浪高过一浪。变着花样的排名、评比、竟赛、特长班、奥赛班、加强班、重点班，一层又一层地压在孩子们的肩上。老师把孩子当成了考试的机器人。家长也是把孩子按照提款机来培养，啥行业赚钱，让孩子学啥？忽视了孩子的特长，泯灭了孩子的天性。

教育上出现了许多滑稽的事情：孩子下午早早就离校了，可家长们给孩子报好几个培训班的事司空见惯；动不动培训费几万、甚至十几万元屡见不鲜。

此种情况屡禁不止，各类培训机构变着法对付国家教育政策。造成了减负、减负，越减越负的现象不断发生。

因此，中共中央办公厅专门下了发具体实施意见，是对学生负担的紧急刹车。新华社北京7月24日电，近日中共中央办公厅、国务院办公厅印发了《关于进一步减轻义务教育阶段学生作业负担和校外培训负担的意见》，并发出通知，要求各地区各部门结合实际认真贯彻落实。

近万言的《意见》，大声向义务教育阶段学生作业负担和校外培训负担说“不”！

《意见》如此之严格，如此之震撼，前所未有。《意见》在新华社官方帐号，仅仅发布不到一个小时的时间中，阅读量接近百万。这是其它新闻无法比拟的。由此可见，广大学生家长对此事的关注与关心。

《意见》共列了30条，从“双减”的总体要求到工作原则，再到工作目标，非常细化，可操作性极强。甚至对中小学生作业时长都作了具体规定。

在此少列几点震撼的措施，大家一睹为快：

1，学生过重作业负担和校外培训负担、家庭教育支出和家长相应精力负担1年内有效减轻、3年内成效显著，人民群众教育满意度明显提升。

这是总体工作目标，中央明确规定，3年内全部完成，达到人民群众的满意。为什么定为3年，因为学生的学习周期所限制的，有的学生在一些培训机构或者私立中小学学习，无法快速完成转变。

2，学校要确保小学一、二年级不布置家庭书面作业，可在校内适当安排巩固练习；小学三至六年级书面作业平均完成时间不超过60分钟，初中书面作业平均完成时间不超过90分钟。

这是对学生的作业总量加以量化的最有力标准。《意见》明确规定小学一、二年级不准布置家庭作业；这是完全符合教育规律的正确举措。对一个才几岁的孩子，正是发展形象思维的阶段，却要让孩子们回家做不完抽象的作业，本身就严重违背教育教学规律。而且对3到6年级的学生作业量，要求更是严格。对书面作业完成时间都作了明确规定，不得超过60分钟。对于初中生不得超过90分钟。对具体的作业完成时长都加以量化，可见《意见》的决心和力度。

3，坚决克服机械、无效作业，杜绝重复性、惩罚性作业。

这一点更是从中小学生心理发展的特点加以制定的具体措施。有些老师动不动就让孩子把一个字，写一行、写10行，有的甚至一个字让孩子写一页。以重复强行灌输知识，对幼小心灵不但没有起到正面作用，反而让孩子们产生了厌学情绪。 这次明确规定不准机械式作业、重复性作业，特别是惩罚性作业。

什么是惩罚性作业？有些老师看到孩子没有按时完成作业，就加大孩子的作业量；有的孩子一旦违反纪律也加大孩子的作业量，处处以作业为杠杆，来加强所谓的教育质量和教学管理。岂不知，如此做法，对孩子的身心健康带来了极大的挫折感。

4，各地不再审批新的面向义务教育阶段学生的学科类校外培训机构，现有学科类培训机构统一登记为非营利性机构。对原备案的线上学科类培训机构，改为审批制。

明确对校外培训机构亮出了规则，不再审批新的培训机构；从数量上已经封死，不发展新培训机构了；而且必须登记为非营利性机构。今后你愿意干就干，而且要符合标准；不愿意干就不干，一旦发现违规行为立即注销。培训机构要在规定的期限内定期审批，打破了申请后的铁饭碗制度。

在此笔者不过多列举《意见》内容，真诚地为中央的“双减”措施点赞！《意见》必然会受到广大学生家长的欢迎 。这是向义务教育阶段加重学生负担的行为彻底说“不”。

笔者以为，要彻底把《意见》中的措施落在实处，需要再配上一个雷霆手段。

要用雷霆手段，逐步取消私立中小学包括私立幼儿园和私立高中。

一个国家有两样东西不能私有化：一个是教育，一个是医疗。一个是育人的，一个是救命的。在此对私立医院本人不作论述。但教育永远不能以赢利为目的，这是铁定的！前些年虽然出现了私立中小学和高中学校，主要是当时国家正在发展阶段，急需要人才；国家鼓励各方投资办教育，出现了百家办学的局面。这只能是当时情况下的措施，不能适应于长久。特别是目前国家资金充足了，理所当然地应该把私人涉入义务教育的权力收回。

因为，私立中小学的存在，导致各地出现双轨制现象发生，公立中小学以素质教学为主，而私立中小学则以应试教学为主。这样的结果，又导致公立中小学生源不断向私立中小学流失。

因为，义务教育是国家教育的重中之重。这是一个不能谈利益的行业，是太阳底下最光辉的事业。一旦让私人来经营，必然改变不了逐利的本质。为了逐利，也必然会出现各类招术争抢生源，各类办法提高所谓的成绩；这是学生作业负担不断加重的根本所在。

这次《意见》还明确规定了，不准允外资介入培训机构。也是意在说明，教育不能私人介入。一旦外资介入，他们的教育理念就会不断渗透到下一代的思想中。从而对国家进行渗透和颠覆。去年发生在香港的动乱，一大部分是学生，就是因为有外资机构介入的结果。历史之鉴不得不吸取。《意见》中对外资的明确禁止，就是彻底掐断了这个渗透链条。打破外部势力对国内教育的干扰。

向义务教育阶段加重学生负担的行为彻底说“不”。 是广大家长的心声！

注：本文作者为秦安战略研究院研究员杜振华。 收起d",0,1,5
财联社APP,2021-07-24:2021-07-25,50,27,双减政策,4662895952003858,2868676035,【勤上股份回应“双减政策”影响：龙文教育面临重大政策风险】财联社7月25日讯，勤上股份回应“双减政策”影响，龙文教育面临重大政策风险，龙文教育将严格遵守政策相关要求，依法合规开展业务。龙文教育是当前公司的主营业务收入和利润来源之一，作为现有学科类培训机构，“非营利性机构”的定位和可能的限价措施都将对龙文教育的盈利能力产生重大不利影响。截至2021年6月30日，因并购龙文教育形成的商誉余额4.43亿元，受此影响未来存在部分或全额减值的可能性。 收起d,2,0,8
微博财经7X24小时,2021-07-24:2021-07-25,50,27,双减政策,4662895248673953,6788499283,勤上股份 sz002638【勤上股份回应“双减政策”影响：龙文教育面临重大政策风险】勤上股份回应“双减政策”影响，龙文教育面临重大政策风险，龙文教育将严格遵守政策相关要求，依法合规开展业务。龙文教育是当前公司的主营业务收入和利润来源之一，作为现有学科类培训机构，“非营利性机构”的定位和可能的限价措施都将对龙文教育的盈利能力产生重大不利影响。截至2021年6月30日，因并购龙文教育形成的商誉余额4.43亿元，受此影响未来存在部分或全额减值的可能性。 O网页链接 收起d,0,0,0
简讯达-24小时财经直播,2021-07-24:2021-07-25,50,27,双减政策,4662895240284737,5898295034,【勤上股份回应“双减政策”影响：龙文教育面临重大政策风险】勤上股份7月25日晚回应“双减政策”影响，龙文教育面临重大政策风险，龙文教育将严格遵守政策相关要求，依法合规开展业务。龙文教育是当前公司的主营业务收入和利润来源之一，作为现有学科类培O网页链接,0,0,0
勤上股份sz002638,2021-07-24:2021-07-25,50,28,双减政策,4662895071728844,6502046796,勤上股份 sz002638 勤上股份回应“双减政策”影响：龙文教育面临重大政策风险，点击链接查看更多->O勤上股份回应“双减政策”影响：龙文教育面临重大政策风险,1,0,0
种斌Marco,2021-07-24:2021-07-25,50,28,双减政策,4662893192944301,1887312183,"#教培双减新政落地#政策的出发点是好的，减轻孩子们的学习负担，让孩子们享受每一个年龄段应该享受的快乐，这个过程也有利于孩子们培养自身的兴趣点，使得孩子们自己对自己有一个好的认知。这样在学习中也可以围绕自己的兴趣点展开自己的学习计划，这比现在的灌输式的教育方式确实有了不错的改进。
现在孩子们的教育问题其实根本原因有两个，第一是如何建立一个相对公平的人才选拔机制，能够做到人尽其才，之所以这样说孩子们的学习最终还是他们自己态度决定的，未来想做什么也是他们自己决定的能够发挥出他们的价值这个才应该是教育的目的。
第二个问题是家长们的问题了，可以说绝大部分的家长都会以过来人的经验来衡量学习的价值，也期望孩子能够通过学习获得一个幸福的人生，导致家长对孩子们的期望让自己有了束缚感没有了自己的思想。反而会扼杀了孩子们的天赋，结果人生路反而越走越窄。
学习的目的是让孩子们更好的发挥出自己的天赋进而有一个好的前程，而不是用学习培养孩子的后天的技能，这样对于孩子来说未必是好事。 收起d",0,0,5
环闻网,2021-07-24:2021-07-25,50,28,双减政策,4662892265475056,7352600395,培训 发布了头条文章：《重磅“双减”政策落地！学科类培训机构一律不得上市融资！》 #学科# #教育# #培训机构# @厚恩投资张延昆 @环闻肖力军 @上回书说到 O重磅“双减”政策落地！学科类培训机构一律不得上市融资！,0,0,0
阿六的仙女公主,2021-07-24:2021-07-25,50,28,双减政策,4662890038560569,1257290024,"双减政策来了，做好一切靠自己的打算，必要时刻可以筹建互助小组啊
这就开始逼阿六爸数理化重新搞起，数学物理教不会我、中考卷子做不到满分就不给吃饭那种重新搞起
私教课程，从我做起。",0,0,1
育见新闻,2021-07-24:2021-07-25,50,28,双减政策,4662889707475663,6020516658,"【教育脉动，资讯随行！2021年7月25日17:05档 《教育新闻直播间》如约而至！】
2021年7月25日17:05档 精彩看点：
●义务教育“双减”政策公布：强化学校教育主阵地作用
●研究作业规律 推进作业分层 提升作业质量
●全力备战台风“烟花”
●台风“烟花”来袭：上海两大机场取消所有航班
●上海地铁所有地面、高架区段车站停运！19点后所有方向至上海各火车站的高铁停运
●郑州阜外华中医院积水清理完毕 展开全面消杀
●河南省高速公路逐步恢复运营 郑州市区公交线路恢复营运率已达94%
●东京奥运会奖牌榜
●31省份累计报告接种新冠病毒疫苗153870.7万剂次
●南京：首轮全员核酸检测发现57例阳性
●中国银联宣布7月25日起降低ATM跨行取现网络服务费
●郑州慈善总会回应鸿星尔克捐赠情况：100万现款已到账
敬请关注！
LCETV新闻的微博视频 收起d",0,0,6
tytyaaaaaaaaaaaaaaaaa,2021-07-24:2021-07-25,50,28,双减政策,4662889702495564,1917542243,"""双减""政策落地：培训机构不得上市，新东方好未来火速回应 O问：如何确保「双减」工作取得实效？",0,0,0
宝联控股股权hk08600,2021-07-24:2021-07-25,50,28,双减政策,4662887464047730,6639504625,万成金属包装股权 hk08600 中信证券点评“双减”政策：K9学科类培训进入漫长调整期，点击链接查看更多->O中信证券点评“双减”政策：K9学科类培训进入漫长调整期,0,0,0
信义香港股权hk08599,2021-07-24:2021-07-25,50,29,双减政策,4662887462733707,6638828696,法诺集团 hk08599 中信证券点评“双减”政策：K9学科类培训进入漫长调整期，点击链接查看更多->O中信证券点评“双减”政策：K9学科类培训进入漫长调整期,0,0,0
星亚控股hk08596,2021-07-24:2021-07-25,50,29,双减政策,4662887459850937,6508524562,亚太金融投资 hk08596 中信证券点评“双减”政策：K9学科类培训进入漫长调整期，点击链接查看更多->O中信证券点评“双减”政策：K9学科类培训进入漫长调整期,0,0,0
西安海天天四千hk08593,2021-07-24:2021-07-25,50,29,双减政策,4662887455391870,6508524557,信义储电股权 hk08593 中信证券点评“双减”政策：K9学科类培训进入漫长调整期，点击链接查看更多->O中信证券点评“双减”政策：K9学科类培训进入漫长调整期,0,0,0
罗马集团旧hk08591,2021-07-24:2021-07-25,50,29,双减政策,4662887450413879,6508524554,倍搏集团（旧） hk08591 中信证券点评“双减”政策：K9学科类培训进入漫长调整期，点击链接查看更多->O中信证券点评“双减”政策：K9学科类培训进入漫长调整期,0,0,0
